schema_version	rds_id	canonical_symbol	symbol_hgnc_current	reference_class	hgnc_id	ensembl_id_stable	chromosome	gene_type	sub_mito_localization	mapped_feature	measured	test_eligible
mitochondrial_reference_inventory_v1	excitatory_set1	COX10	COX10	core_mito_protein	HGNC:2260	ENSG00000006695	chr17	protein_coding	MIM	COX10	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX11	COX11	core_mito_protein	HGNC:2261	ENSG00000166260	chr17	protein_coding	MIM	COX11	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX14	COX14	core_mito_protein	HGNC:28216	ENSG00000178449	chr12	protein_coding	MIM	COX14	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX15	COX15	core_mito_protein	HGNC:2263	ENSG00000014919	chr10	protein_coding	MIM	COX15	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX16	COX16	core_mito_protein	HGNC:20213	ENSG00000133983	chr14	protein_coding	MIM	COX16	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX17	COX17	core_mito_protein	HGNC:2264	ENSG00000138495	chr3	protein_coding	IMS	COX17	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX18	COX18	core_mito_protein	HGNC:26801	ENSG00000163626	chr4	protein_coding	MIM	COX18	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX19	COX19	core_mito_protein	HGNC:28074	ENSG00000240230	chr7	protein_coding	IMS	COX19	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX20	COX20	core_mito_protein	HGNC:26970	ENSG00000203667	chr1	protein_coding	MIM	COX20	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX4I1	COX4I1	core_mito_protein	HGNC:2265	ENSG00000131143	chr16	protein_coding	MIM	COX4I1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX4I2	COX4I2	core_mito_protein	HGNC:16232	ENSG00000131055	chr20	protein_coding	MIM	COX4I2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX5A	COX5A	core_mito_protein	HGNC:2267	ENSG00000178741	chr15	protein_coding	MIM	COX5A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX5B	COX5B	core_mito_protein	HGNC:2269	ENSG00000135940	chr2	protein_coding	MIM	COX5B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX6A1	COX6A1	core_mito_protein	HGNC:2277	ENSG00000111775	chr12	protein_coding	MIM	COX6A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX6A2	COX6A2	core_mito_protein	HGNC:2279	ENSG00000156885	chr16	protein_coding	MIM	COX6A2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX6B1	COX6B1	core_mito_protein	HGNC:2280	ENSG00000126267	chr19	protein_coding	MIM	COX6B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX6B2	COX6B2	core_mito_protein	HGNC:24380	ENSG00000160471	chr19	protein_coding	MIM	COX6B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX6C	COX6C	core_mito_protein	HGNC:2285	ENSG00000164919	chr8	protein_coding	MIM	COX6C	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7A1	COX7A1	core_mito_protein	HGNC:2287	ENSG00000161281	chr19	protein_coding	MIM	COX7A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7A2	COX7A2	core_mito_protein	HGNC:2288	ENSG00000112695	chr6	protein_coding	MIM	COX7A2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7A2L	COX7A2L	core_mito_protein	HGNC:2289	ENSG00000115944	chr2	protein_coding	MIM	COX7A2L	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7B	COX7B	core_mito_protein	HGNC:2291	ENSG00000131174	chrX	protein_coding	MIM	COX7B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7B2	COX7B2	core_mito_protein	HGNC:24381	ENSG00000170516	chr4	protein_coding	MIM	COX7B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX7C	COX7C	core_mito_protein	HGNC:2292	ENSG00000127184	chr5	protein_coding	MIM	COX7C	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX8A	COX8A	core_mito_protein	HGNC:2294	ENSG00000176340	chr11	protein_coding	MIM	COX8A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	COX8C	COX8C	core_mito_protein	HGNC:24382	ENSG00000187581	chr14	protein_coding	MIM	COX8C	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set1	CPOX	CPOX	core_mito_protein	HGNC:2321	ENSG00000080819	chr3	protein_coding	MIM	CPO;CPOX	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CPS1	CPS1	core_mito_protein	HGNC:2323	ENSG00000021826	chr2	protein_coding	Matrix	CPS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CPT1A	CPT1A	core_mito_protein	HGNC:2328	ENSG00000110090	chr11	protein_coding	MOM	CPT1A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CPT1B	CPT1B	core_mito_protein	HGNC:2329	ENSG00000205560	chr22	protein_coding	MOM	CPT1B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CPT1C	CPT1C	core_mito_protein	HGNC:18540	ENSG00000169169	chr19	protein_coding	MOM	CPT1C	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CPT2	CPT2	core_mito_protein	HGNC:2330	ENSG00000157184	chr1	protein_coding	MIM	CPT2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CRAT	CRAT	core_mito_protein	HGNC:2342	ENSG00000095321	chr9	protein_coding	MIM	CRAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CRLS1	CRLS1	core_mito_protein	HGNC:16148	ENSG00000088766	chr20	protein_coding	MIM	CRLS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CROT	CROT	core_mito_protein	HGNC:2366	ENSG00000005469	chr7	protein_coding	unknown	CROT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CRY1	CRY1	core_mito_protein	HGNC:2384	ENSG00000008405	chr12	protein_coding	unknown	CRY1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CRYZ	CRYZ	core_mito_protein	HGNC:2419	ENSG00000116791	chr1	protein_coding	Matrix	CRYZ	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CS	CS	core_mito_protein	HGNC:2422	ENSG00000062485	chr12	protein_coding	Matrix	CS	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CSKMT	CSKMT	core_mito_protein	HGNC:33113	ENSG00000214756	chr11	protein_coding	Matrix	CSKMT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYB5B	CYB5B	core_mito_protein	HGNC:24374	ENSG00000103018	chr16	protein_coding	MOM	CYB5B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYB5R3	CYB5R3	core_mito_protein	HGNC:2873	ENSG00000100243	chr22	protein_coding	MOM	CYB5R3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYC1	CYC1	core_mito_protein	HGNC:2579	ENSG00000179091	chr8	protein_coding	MIM	CYC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYCS	CYCS	core_mito_protein	HGNC:19986	ENSG00000172115	chr7	protein_coding	IMS	CYCS	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP11A1	CYP11A1	core_mito_protein	HGNC:2590	ENSG00000140459	chr15	protein_coding	MIM	CYP11A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP11B1	CYP11B1	core_mito_protein	HGNC:2591	ENSG00000160882	chr8	protein_coding	MIM	CPN1;CYP11B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP11B2	CYP11B2	core_mito_protein	HGNC:2592	ENSG00000179142	chr8	protein_coding	MIM	CPN2;CYP11B2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP24A1	CYP24A1	core_mito_protein	HGNC:2602	ENSG00000019186	chr20	protein_coding	MIM	CYP24A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP27A1	CYP27A1	core_mito_protein	HGNC:2605	ENSG00000135929	chr2	protein_coding	MIM	CYP27A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	CYP27B1	CYP27B1	core_mito_protein	HGNC:2606	ENSG00000111012	chr12	protein_coding	MIM	CYP27B1;VDR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	D2HGDH	D2HGDH	core_mito_protein	HGNC:28358	ENSG00000180902	chr2	protein_coding	Matrix	D2HGDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DAP3	DAP3	core_mito_protein	HGNC:2673	ENSG00000132676	chr1	protein_coding	Matrix	DAP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DARS2	DARS2	core_mito_protein	HGNC:25538	ENSG00000117593	chr1	protein_coding	Matrix	DARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DBI	DBI	core_mito_protein	HGNC:2690	ENSG00000155368	chr2	protein_coding	unknown	DBI	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DBT	DBT	core_mito_protein	HGNC:2698	ENSG00000137992	chr1	protein_coding	Matrix	DBT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DCAKD	DCAKD	core_mito_protein	HGNC:26238	ENSG00000172992	chr17	protein_coding	Membrane	DCAKD	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DCXR	DCXR	core_mito_protein	HGNC:18985	ENSG00000169738	chr17	protein_coding	Matrix	DCXR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DDX28	DDX28	core_mito_protein	HGNC:17330	ENSG00000182810	chr16	protein_coding	Matrix	DDX28	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DECR1	DECR1	core_mito_protein	HGNC:2753	ENSG00000104325	chr8	protein_coding	Matrix	DECR1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DELE1	DELE1	core_mito_protein	HGNC:28969	ENSG00000081791	chr5	protein_coding	MIM	DELE1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DGLUCY	DGLUCY	core_mito_protein	HGNC:20498	ENSG00000133943	chr14	protein_coding	Matrix	DGLUCY	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DGUOK	DGUOK	core_mito_protein	HGNC:2858	ENSG00000114956	chr2	protein_coding	Matrix	DGUOK	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHODH	DHODH	core_mito_protein	HGNC:2867	ENSG00000102967	chr16	protein_coding	MIM	DHODH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHRS1	DHRS1	core_mito_protein	HGNC:16445	ENSG00000157379	chr14	protein_coding	MIM	DHRS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHRS2	DHRS2	core_mito_protein	HGNC:18349	ENSG00000100867	chr14	protein_coding	Matrix	DHRS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHRS4	DHRS4	core_mito_protein	HGNC:16985	ENSG00000157326	chr14	protein_coding	Matrix	DHRS4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHRS7B	DHRS7B	core_mito_protein	HGNC:24547	ENSG00000109016	chr17	protein_coding	Membrane	DHRS7B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHTKD1	DHTKD1	core_mito_protein	HGNC:23537	ENSG00000181192	chr10	protein_coding	Matrix	DHTKD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DHX30	DHX30	core_mito_protein	HGNC:16716	ENSG00000132153	chr3	protein_coding	Matrix	DHX30	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DIABLO	DIABLO	core_mito_protein	HGNC:21528	ENSG00000184047	chr12	protein_coding	IMS	DIABLO	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DLAT	DLAT	core_mito_protein	HGNC:2896	ENSG00000150768	chr11	protein_coding	Matrix	DLAT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DLD	DLD	core_mito_protein	HGNC:2898	ENSG00000091140	chr7	protein_coding	Matrix	DLD	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DLST	DLST	core_mito_protein	HGNC:2911	ENSG00000119689	chr14	protein_coding	Matrix	DLST	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DMAC1	DMAC1	core_mito_protein	HGNC:30536	ENSG00000137038	chr9	protein_coding	MIM	DMAC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DMAC2	DMAC2	core_mito_protein	HGNC:25496	ENSG00000105341	chr19	protein_coding	MIM	DMAC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DMAC2L	DMAC2L	core_mito_protein	HGNC:18799	ENSG00000125375	chr14	protein_coding	MIM	ATP5S	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DMGDH	DMGDH	core_mito_protein	HGNC:24475	ENSG00000132837	chr5	protein_coding	Matrix	DMGDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DMPK	DMPK	core_mito_protein	HGNC:2933	ENSG00000104936	chr19	protein_coding	MOM	DMPK	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNA2	DNA2	core_mito_protein	HGNC:2939	ENSG00000138346	chr10	protein_coding	Matrix	DNA2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJA3	DNAJA3	core_mito_protein	HGNC:11808	ENSG00000103423	chr16	protein_coding	Matrix	DNAJA3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC11	DNAJC11	core_mito_protein	HGNC:25570	ENSG00000007923	chr1	protein_coding	MOM	DNAJC11	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC15	DNAJC15	core_mito_protein	HGNC:20325	ENSG00000120675	chr13	protein_coding	MIM	DNAJC15	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC19	DNAJC19	core_mito_protein	HGNC:30528	ENSG00000205981	chr3	protein_coding	MIM	DNAJC19	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC28	DNAJC28	core_mito_protein	HGNC:1297	ENSG00000177692	chr21	protein_coding	unknown	DNAJC28	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC30	DNAJC30	core_mito_protein	HGNC:16410	ENSG00000176410	chr7	protein_coding	MIM	DNAJC30	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNAJC4	DNAJC4	core_mito_protein	HGNC:5271	ENSG00000110011	chr11	protein_coding	Membrane	DNAJC4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNLZ	DNLZ	core_mito_protein	HGNC:33879	ENSG00000213221	chr9	protein_coding	Matrix	DNLZ	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DNM1L	DNM1L	core_mito_protein	HGNC:2973	ENSG00000087470	chr12	protein_coding	MOM	DNM1L	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DTYMK	DTYMK	core_mito_protein	HGNC:3061	ENSG00000168393	chr2	protein_coding	Matrix	DTYMK	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DUS2	DUS2	core_mito_protein	HGNC:26014	ENSG00000167264	chr16	protein_coding	Matrix	DUS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	DUT	DUT	core_mito_protein	HGNC:3078	ENSG00000128951	chr15	protein_coding	Matrix	DUT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EARS2	EARS2	core_mito_protein	HGNC:29419	ENSG00000103356	chr16	protein_coding	Matrix	EARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECH1	ECH1	core_mito_protein	HGNC:3149	ENSG00000104823	chr19	protein_coding	Matrix	ECH1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECHDC1	ECHDC1	core_mito_protein	HGNC:21489	ENSG00000093144	chr6	protein_coding	unknown	ECHDC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECHDC2	ECHDC2	core_mito_protein	HGNC:23408	ENSG00000121310	chr1	protein_coding	Matrix	ECHDC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECHDC3	ECHDC3	core_mito_protein	HGNC:23489	ENSG00000134463	chr10	protein_coding	Matrix	ECHDC3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECHS1	ECHS1	core_mito_protein	HGNC:3151	ENSG00000127884	chr10	protein_coding	Matrix	ECHS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECI1	ECI1	core_mito_protein	HGNC:2703	ENSG00000167969	chr16	protein_coding	Matrix	ECI1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECI2	ECI2	core_mito_protein	HGNC:14601	ENSG00000198721	chr6	protein_coding	Matrix	ECI2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ECSIT	ECSIT	core_mito_protein	HGNC:29548	ENSG00000130159	chr19	protein_coding	MIM	ECSIT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EFHD1	EFHD1	core_mito_protein	HGNC:29556	ENSG00000115468	chr2	protein_coding	MIM	EFHD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EHHADH	EHHADH	core_mito_protein	HGNC:3247	ENSG00000113790	chr3	protein_coding	unknown	EHHADH;LBP	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ELAC2	ELAC2	core_mito_protein	HGNC:14198	ENSG00000006744	chr17	protein_coding	Matrix	ELAC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ENDOG	ENDOG	core_mito_protein	HGNC:3346	ENSG00000167136	chr9	protein_coding	IMS	ENDOG	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EPHX2	EPHX2	core_mito_protein	HGNC:3402	ENSG00000120915	chr8	protein_coding	unknown	EPHX2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ERAL1	ERAL1	core_mito_protein	HGNC:3424	ENSG00000132591	chr17	protein_coding	Matrix	ERAL1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETFA	ETFA	core_mito_protein	HGNC:3481	ENSG00000140374	chr15	protein_coding	Matrix	ETFA	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETFB	ETFB	core_mito_protein	HGNC:3482	ENSG00000105379	chr19	protein_coding	Matrix	ETFB	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETFBKMT	ETFBKMT	core_mito_protein	HGNC:28739	ENSG00000139160	chr12	protein_coding	Matrix	ETFBKMT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETFDH	ETFDH	core_mito_protein	HGNC:3483	ENSG00000171503	chr4	protein_coding	MIM	ETFDH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETFRF1	ETFRF1	core_mito_protein	HGNC:27052	ENSG00000205707	chr12	protein_coding	Matrix	ETFRF1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	ETHE1	ETHE1	core_mito_protein	HGNC:23287	ENSG00000105755	chr19	protein_coding	Matrix	ETHE1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EXD2	EXD2	core_mito_protein	HGNC:20217	ENSG00000081177	chr14	protein_coding	Matrix	EXD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	EXOG	EXOG	core_mito_protein	HGNC:3347	ENSG00000157036	chr3	protein_coding	MIM	EXOG	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FABP1	FABP1	core_mito_protein	HGNC:3555	ENSG00000163586	chr2	protein_coding	unknown	FABP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAHD1	FAHD1	core_mito_protein	HGNC:14169	ENSG00000180185	chr16	protein_coding	Matrix	FAHD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAHD2A	FAHD2A	core_mito_protein	HGNC:24252	ENSG00000115042	chr2	protein_coding	Matrix	FAHD2A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAM136A	TIMCC	core_mito_protein	HGNC:25911	ENSG00000035141	chr2	protein_coding	IMS	FAM136A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAM162A	FAM162A	core_mito_protein	HGNC:17865	ENSG00000114023	chr3	protein_coding	MIM	FAM162A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAM185A	FAM185A	core_mito_protein	HGNC:22412	ENSG00000222011	chr7	protein_coding	Matrix	FAM185A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAM210A	MIMS1	core_mito_protein	HGNC:28346	ENSG00000177150	chr18	protein_coding	MIM	FAM210A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FAM210B	MIMS2	core_mito_protein	HGNC:16102	ENSG00000124098	chr20	protein_coding	MIM	FAM210B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FARS2	FARS2	core_mito_protein	HGNC:21062	ENSG00000145982	chr6	protein_coding	Matrix	FARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASN	FASN	core_mito_protein	HGNC:3594	ENSG00000169710	chr17	protein_coding	IMS	FAS;FASN	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASTK	FASTK	core_mito_protein	HGNC:24676	ENSG00000164896	chr7	protein_coding	MIM	FASTK	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASTKD1	FASTKD1	core_mito_protein	HGNC:26150	ENSG00000138399	chr2	protein_coding	Matrix	FASTKD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASTKD2	FASTKD2	core_mito_protein	HGNC:29160	ENSG00000118246	chr2	protein_coding	Matrix	FASTKD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASTKD3	FASTKD3	core_mito_protein	HGNC:28758	ENSG00000124279	chr5	protein_coding	Matrix	FASTKD3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FASTKD5	FASTKD5	core_mito_protein	HGNC:25790	ENSG00000215251	chr20	protein_coding	Matrix	FASTKD5	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set1	FBXL4	FBXL4	core_mito_protein	HGNC:13601	ENSG00000112234	chr6	protein_coding	IMS	FBXL4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FDPS	FDPS	core_mito_protein	HGNC:3631	ENSG00000160752	chr1	protein_coding	MIM	FDPS	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FDX1	FDX1	core_mito_protein	HGNC:3638	ENSG00000137714	chr11	protein_coding	Matrix	FDX1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FDX2	FDX2	core_mito_protein	HGNC:30546	ENSG00000267673	chr19	protein_coding	Matrix	FDX2	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set1	FDXR	FDXR	core_mito_protein	HGNC:3642	ENSG00000161513	chr17	protein_coding	Matrix	FDXR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FECH	FECH	core_mito_protein	HGNC:3647	ENSG00000066926	chr18	protein_coding	MIM	FECH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FH	FH	core_mito_protein	HGNC:3700	ENSG00000091483	chr1	protein_coding	Matrix	FH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FHIT	FHIT	core_mito_protein	HGNC:3701	ENSG00000189283	chr3	protein_coding	Matrix	FHIT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FIS1	FIS1	core_mito_protein	HGNC:21689	ENSG00000214253	chr7	protein_coding	MOM	FIS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FKBP10	FKBP10	core_mito_protein	HGNC:18169	ENSG00000141756	chr17	protein_coding	IMS	FKBP10	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FKBP8	FKBP8	core_mito_protein	HGNC:3724	ENSG00000105701	chr19	protein_coding	MOM	FKBP8	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FLAD1	FLAD1	core_mito_protein	HGNC:24671	ENSG00000160688	chr1	protein_coding	Matrix	FLAD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FMC1	FMC1	core_mito_protein	HGNC:26946	ENSG00000164898	chr7	protein_coding	Matrix	FMC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FOXRED1	FOXRED1	core_mito_protein	HGNC:26927	ENSG00000110074	chr11	protein_coding	MIM	FOXRED1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FPGS	FPGS	core_mito_protein	HGNC:3824	ENSG00000136877	chr9	protein_coding	Matrix	FPGS	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FTH1	FTH1	core_mito_protein	HGNC:3976	ENSG00000167996	chr11	protein_coding	unknown	FTH1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FTMT	FTMT	core_mito_protein	HGNC:17345	ENSG00000181867	chr5	protein_coding	Matrix	FTMT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set1	FUNDC1	FUNDC1	core_mito_protein	HGNC:28746	ENSG00000069509	chrX	protein_coding	MOM	FUNDC1	TRUE	TRUE
